greeter	screener	dispenser	medic	resources	throughput	time
1	9	20	1	31	1585.0	24.9166487811
1	8	21	1	31	1628.66666667	25.2424773713
1	4	25	1	31	1905.0	35.1829999502
1	2	27	1	31	2055.66666667	43.6867724192
1	3	27	1	32	2014.0	38.2973316197
1	6	25	1	33	1917.33333333	26.9701805123
1	4	27	1	33	2098.0	34.2734247772
1	7	25	1	34	1938.33333333	24.7567177096
1	1	31	1	34	2367.66666667	47.3127931763
1	13	20	1	35	1573.0	24.3917239001
1	6	27	1	35	2094.66666667	26.3772027997
1	2	31	1	35	2372.33333333	43.3085834335
1	7	27	1	36	2073.33333333	23.9779692659
1	3	31	1	36	2303.66666667	38.2767185866
1	8	27	1	37	2062.0	23.9666139702
1	4	31	1	37	2389.33333333	34.543700811
1	3	32	1	37	2460.33333333	38.3765153556
1	1	34	1	37	2623.66666667	47.1934323052
1	9	27	1	38	2080.0	24.5459769489
1	4	32	1	38	2390.66666667	33.9283782145
1	3	33	1	38	2501.66666667	38.5214422461
1	2	34	1	38	2573.66666667	42.6935993986
1	10	27	1	39	2075.33333333	23.7594346102
1	6	31	1	39	2337.66666667	25.3272177
1	4	33	1	39	2524.33333333	33.9287065127
1	2	35	1	39	2712.33333333	42.6078874693
1	1	36	1	39	2725.0	46.4653867603
1	6	32	1	40	2488.33333333	25.6426550638
1	4	34	1	40	2567.33333333	33.9687848629
1	3	35	1	40	2777.66666667	37.7099430464
1	2	36	1	40	2782.33333333	42.3235206438
1	1	37	1	40	2828.66666667	47.3116221427
1	12	27	1	41	2108.33333333	23.6359176616
1	6	33	1	41	2528.66666667	25.429248439
1	4	35	1	41	2728.33333333	33.1712621025
1	7	33	1	42	2547.33333333	22.9089644773
1	6	34	1	42	2636.33333333	25.1425319714
1	4	36	1	42	2781.33333333	33.4770192116
1	2	38	1	42	2905.33333333	41.7638798248
1	7	34	1	43	2551.33333333	23.080672594
1	6	35	1	43	2722.66666667	24.8262585277
1	4	37	1	43	2835.66666667	32.8262361908
1	3	38	1	43	2921.33333333	36.8251896231
1	7	35	1	44	2668.33333333	22.4375569981
1	4	38	1	44	2845.0	32.0064222231
1	1	41	1	44	3135.66666667	45.9812681478
1	1	42	1	45	3219.0	44.0471390874
1	9	35	1	46	2671.0	22.3697625885
1	8	36	1	46	2673.33333333	22.5806305079
1	6	38	1	46	2926.0	23.7863708575
1	3	41	1	46	3159.66666667	36.1531886836
1	9	36	1	47	2750.33333333	22.2985333519
1	4	41	1	47	3169.0	32.0580821416
1	3	42	1	47	3243.0	36.7192142669
1	8	38	1	48	2911.0	21.6301313847
1	4	42	1	48	3255.66666667	31.5012809127
1	9	38	1	49	2944.0	22.0475165912
1	6	41	1	49	3177.66666667	24.2082531647
1	1	46	1	49	3528.0	44.7986678022
1	10	38	1	50	2963.66666667	21.8783868684
1	6	42	1	50	3214.33333333	23.3963832026
1	3	45	1	50	3421.66666667	36.2198653501
1	2	46	1	50	3478.0	39.3554099141
1	8	41	1	51	3172.0	21.3173001636
1	7	42	1	51	3230.66666667	21.5593993531
1	3	46	1	51	3570.0	35.2022116072
1	1	48	1	51	3685.66666667	43.3605751043
1	8	42	1	52	3184.0	21.309931789
1	4	46	1	52	3516.33333333	31.4297937116
1	9	42	1	53	3205.33333333	21.2464837292
1	6	45	1	53	3489.0	22.8219200124
1	4	47	1	53	3597.66666667	30.9109093083
1	3	48	1	53	3642.66666667	35.7839597109
1	1	50	1	53	3805.33333333	43.9608620784
1	7	45	1	54	3422.33333333	20.9422964656
1	6	46	1	54	3501.66666667	22.8225690583
1	4	48	1	54	3703.33333333	31.513930013
1	6	47	1	55	3647.33333333	22.5471832307
1	3	50	1	55	3853.0	34.8663969747
1	1	52	1	55	3959.66666667	43.7152976565
1	9	45	1	56	3498.0	20.4438484075
1	6	48	1	56	3668.0	22.1730689828
1	4	50	1	56	3850.33333333	29.3785916423
1	9	46	1	57	3535.0	20.6239992024
1	3	52	1	57	3993.0	34.0668267264
1	9	47	1	58	3607.66666667	20.1672557188
1	8	48	1	58	3665.0	20.2626569496
1	6	50	1	58	3856.66666667	20.9956286926
1	4	52	1	58	3951.66666667	30.5575747413
1	1	55	1	58	4207.0	43.2405901795
1	2	55	1	59	4269.0	37.6339561092
1	12	46	1	60	3599.33333333	20.1519269116
1	3	55	1	60	4299.0	33.5492661015
1	4	55	1	61	4159.33333333	29.2041850518
1	1	58	1	61	4485.33333333	42.1784094565
1	8	52	1	62	3996.33333333	19.4731516048
1	9	52	1	63	3878.33333333	19.3925457255
1	2	59	1	63	4499.33333333	38.1893264371
1	1	60	1	63	4583.33333333	42.4666259216
1	10	52	1	64	3971.66666667	19.2169648579
1	3	59	1	64	4558.0	33.4755833448
1	8	55	1	65	4205.66666667	18.6647801604
1	4	59	1	65	4382.66666667	28.0530221128
1	4	60	1	66	4631.0	28.2211019605
1	7	58	1	67	4418.33333333	18.237692902
1	6	59	1	67	4516.66666667	19.6669728339
1	7	59	1	68	4608.33333333	18.4485020416
1	8	59	1	69	4525.66666667	17.8853387257
1	10	59	1	71	4535.66666667	17.9889378806
1	9	60	1	71	4559.33333333	18.155784026
1	11	59	1	72	4530.0	17.7906131925
1	10	60	1	72	4578.66666667	18.0620173866
1	11	60	1	73	4640.66666667	17.9984184723
1	12	60	1	74	4636.33333333	17.5995113384
1	26	60	1	88	4663.0	17.7971126047
