greeter	screener	dispenser	medic	resources	throughput	time
1	1	1	1	4	85.3333333333	58.2135728369
1	1	5	1	8	413.333333333	56.3135239208
1	4	3	1	9	214.333333333	53.5663812135
1	6	2	1	10	158.0	52.61481306
1	4	4	1	10	308.666666667	53.5235194054
1	6	4	1	12	331.333333333	53.8210686813
1	1	9	1	12	707.0	54.6882609713
1	6	5	1	13	397.666666667	51.4241119086
1	6	6	1	14	471.0	52.3597201437
1	6	7	1	15	507.666666667	52.4301746716
1	6	9	1	17	679.333333333	51.195850885
1	14	1	2	18	92.6666666667	47.816011361
1	13	3	1	18	228.0	48.3853557713
1	4	12	1	18	905.666666667	50.5804556728
1	13	4	1	19	301.0	47.6415493865
1	12	5	1	19	386.0	48.4535057507
1	5	12	1	19	911.333333333	50.2364684739
1	6	12	1	20	876.333333333	50.01800354
1	17	2	1	21	162.333333333	45.0902227001
1	12	7	1	21	538.666666667	47.10076196
1	11	9	1	22	681.333333333	47.4152033385
1	4	16	1	22	1224.66666667	48.6387862336
1	1	19	1	22	1413.33333333	50.4419334088
1	18	3	1	23	231.666666667	44.0110161547
1	17	5	1	24	408.0	45.4142098699
1	21	2	1	25	162.333333333	42.3435184544
1	17	6	1	25	446.0	43.7725620808
1	4	19	1	25	1505.33333333	47.8972926205
1	10	14	1	26	1025.0	46.2310463253
1	13	12	1	27	904.0	44.4864107345
1	11	14	1	27	1083.66666667	45.5449859644
1	6	19	1	27	1470.0	46.8568612552
1	17	9	1	28	691.666666667	42.8862193492
1	11	15	1	28	1188.0	45.4522559766
1	10	16	1	28	1249.66666667	46.0454468304
1	1	25	1	28	1938.0	46.9536025971
1	26	1	1	29	77.0	39.1048262054
1	15	12	1	29	932.333333333	44.031304364
1	6	21	1	29	1627.66666667	46.1812489575
1	1	26	1	29	2021.0	46.6157745367
1	26	2	1	30	153.666666667	37.9942652722
1	22	6	1	30	489.666666667	39.6534749176
1	21	7	1	30	530.333333333	40.2294979888
1	12	16	1	30	1259.0	43.7581867497
1	1	27	1	30	2043.33333333	45.6005861737
1	27	2	1	31	156.333333333	36.5147617344
1	26	4	1	32	331.666666667	37.8418930523
1	18	12	1	32	975.666666667	41.4060056529
1	15	15	1	32	1172.33333333	42.3442308646
1	17	14	1	33	1079.33333333	41.3147896877
1	15	16	1	33	1224.0	42.5175130372
1	10	21	1	33	1597.0	43.9356444055
1	1	30	1	33	2286.66666667	44.3373677265
1	26	6	1	34	479.333333333	36.8852113555
1	11	21	1	34	1580.0	42.5599144558
1	30	3	1	35	243.666666667	35.3947462284
1	21	12	1	35	939.0	38.5568428208
1	12	21	1	35	1640.66666667	42.4689609972
1	3	30	1	35	2316.0	43.5662955656
1	28	6	1	36	484.0	35.4798052279
1	27	7	1	36	566.0	36.177984826
1	20	14	1	36	1144.33333333	38.9125475615
1	11	23	1	36	1760.0	42.4020344465
1	4	30	1	36	2278.33333333	42.9309879391
1	1	34	1	37	2553.66666667	42.6284786404
1	35	1	1	38	89.6666666667	30.4809779806
1	24	12	1	38	915.666666667	37.3260951882
1	20	16	1	38	1235.0	39.0195093628
1	17	19	1	38	1472.66666667	40.2138028502
1	4	32	1	38	2481.33333333	42.0271203263
1	35	2	1	39	152.0	31.0651355638
1	21	16	1	39	1232.66666667	38.2067732824
1	18	19	1	39	1435.33333333	39.8610523898
1	14	23	1	39	1768.66666667	41.0568410714
1	11	26	1	39	1981.0	41.6175807471
1	33	5	1	40	407.0	30.9747412386
1	23	15	1	40	1154.0	36.6771020745
1	17	21	1	40	1649.0	39.0513510493
1	12	26	1	40	1998.0	40.8539287714
1	35	4	1	41	333.666666667	30.4895545033
1	20	19	1	41	1432.0	38.1261484014
1	13	26	1	41	1988.33333333	40.7086675624
1	4	34	2	41	2644.33333333	40.9486057549
1	1	38	1	41	2876.33333333	41.0976245299
1	39	1	1	42	93.6666666667	28.4391655444
1	28	12	1	42	944.0	34.9657587101
1	26	14	1	42	1102.66666667	35.0069575648
1	24	16	1	42	1211.0	36.8653048775
1	37	4	1	43	312.0	27.7990020911
1	29	12	1	43	921.0	33.6128824082
1	22	19	1	43	1454.66666667	36.8248186696
1	14	27	1	43	2088.66666667	40.0018135685
1	9	31	2	43	2358.33333333	40.5309188822
1	9	32	1	43	2451.33333333	40.6633638039
1	39	3	1	44	253.333333333	27.4848062855
1	30	12	1	44	940.0	31.9580171158
1	28	14	1	44	1062.0	34.2089908191
1	26	16	1	44	1204.66666667	34.7734086698
1	21	21	1	44	1615.66666667	37.2302473435
1	17	25	1	44	1930.33333333	37.8329895153
1	1	41	1	44	3127.0	39.3245257028
1	39	4	1	45	327.0	27.7323273805
1	20	23	1	45	1759.0	36.965372569
1	13	30	1	45	2315.33333333	39.238340269
1	39	5	1	46	392.0	27.4688100598
1	35	9	1	46	716.0	29.3736254582
1	27	16	2	46	1207.33333333	34.1466170242
1	18	26	1	46	1970.66666667	37.5128431416
1	12	32	1	46	2484.0	38.4836277785
1	26	19	1	47	1463.33333333	34.1538751853
1	20	25	1	47	1844.66666667	36.8551596069
1	18	27	1	47	2052.0	37.09079472
1	15	30	1	47	2287.33333333	38.3487475346
1	11	34	1	47	2664.66666667	38.393624817
1	40	6	1	48	466.0	27.3673943264
1	21	25	1	48	1928.0	36.2888416205
1	4	42	1	48	3242.33333333	38.5945448767
1	33	14	1	49	1084.66666667	29.8916551492
1	26	21	1	49	1609.33333333	33.7245974297
1	22	25	1	49	1877.0	35.6487889748
1	13	34	1	49	2589.0	38.0165661132
1	39	9	1	50	698.333333333	26.8770604188
1	17	31	1	50	2386.33333333	36.5079700972
1	9	39	1	50	2989.0	38.5014650143
1	40	9	1	51	711.0	26.8115284658
1	33	16	1	51	1221.66666667	30.366371287
1	26	23	1	51	1733.33333333	33.8427319207
1	15	34	1	51	2578.66666667	36.9058913316
1	14	34	2	51	2588.66666667	37.7904319752
1	12	37	1	51	2779.0	37.9805409725
1	35	15	1	52	1153.66666667	28.1602760748
1	18	32	1	52	2456.0	36.115293895
1	12	38	1	52	2861.66666667	37.7292551647
1	9	41	1	52	3054.33333333	38.1098078797
1	35	16	1	53	1289.33333333	27.6883840138
1	26	25	1	53	1938.0	32.7737264836
1	17	34	1	53	2633.33333333	35.8061170312
1	12	39	1	53	2988.0	37.1585468517
1	40	12	1	54	911.666666667	26.6974904756
1	33	19	1	54	1495.0	29.022682434
1	22	30	1	54	2342.66666667	34.5313880451
1	15	37	1	54	2851.0	36.0942904864
1	13	39	1	54	2976.66666667	36.5390836349
1	12	40	1	54	3023.66666667	36.7089442407
1	6	46	1	54	3493.66666667	37.141231749
1	41	12	1	55	975.0	27.0876668268
1	28	25	1	55	1881.66666667	31.2188813581
1	27	26	1	55	2020.33333333	32.3749301881
1	23	30	1	55	2301.0	33.5913833156
1	1	52	1	55	3892.66666667	35.3820924466
1	40	14	1	56	1067.66666667	25.7977322666
1	29	25	1	56	1939.66666667	30.2531770812
1	20	34	1	56	2612.66666667	34.5863915166
1	17	37	1	56	2785.0	35.2201949628
1	29	26	1	57	1989.0	30.6884734564
1	28	27	1	57	2093.0	31.1447448604
1	41	15	1	58	1173.66666667	25.6306860711
1	40	16	1	58	1228.33333333	25.9437711128
1	22	34	1	58	2644.66666667	33.0053113271
1	4	52	1	58	3933.0	34.2997303371
1	39	16	3	59	1232.33333333	25.6328552441
1	26	31	1	59	2408.0	31.6324366512
1	39	19	1	60	1462.0	25.3744347431
1	26	32	1	60	2406.66666667	31.5961958628
1	1	57	1	60	4297.33333333	32.1330074836
1	33	26	1	61	1979.0	28.3172670601
1	39	21	1	62	1604.33333333	25.1476835339
1	35	25	1	62	1888.33333333	26.0254720245
1	29	31	1	62	2356.0	29.2672462071
1	26	34	1	62	2696.33333333	30.0191120436
1	1	60	1	63	4493.0	31.2741181775
1	39	23	1	64	1794.33333333	24.6943228493
1	28	34	1	64	2518.66666667	29.5901877666
1	24	38	1	64	2924.33333333	31.1711120243
1	40	23	1	65	1819.33333333	24.845665633
1	26	37	1	65	2827.66666667	30.2669336287
1	39	25	1	66	1900.33333333	24.7905812212
1	27	37	1	66	2841.0	28.6769578656
1	22	42	1	66	3225.33333333	30.9429188257
1	4	60	1	66	4518.66666667	31.8313667045
1	40	25	1	67	1914.0	23.9387071059
1	35	30	1	67	2276.0	25.4267754308
1	26	39	1	67	2933.66666667	29.2686839014
1	40	26	1	68	2009.0	23.6417423105
1	39	27	1	68	2042.66666667	23.9289413651
1	35	31	1	68	2325.66666667	25.3585786684
1	28	38	1	68	2897.33333333	28.7297586688
1	26	40	1	68	3025.33333333	29.1838830862
1	6	60	1	68	4559.0	31.2860423371
1	40	27	1	69	2080.33333333	23.5298743546
1	35	32	1	69	2477.33333333	25.2812271492
1	26	41	1	69	3180.66666667	28.7492749321
1	37	31	1	70	2377.66666667	24.1357248475
1	29	39	1	70	2938.0	27.8278423199
1	28	40	1	70	3076.66666667	28.3140344955
1	26	42	1	70	3230.66666667	28.5209055985
1	21	47	1	70	3594.66666667	30.039639347
1	39	30	1	71	2277.0	23.3140667663
1	35	34	1	71	2610.66666667	24.4244244643
1	28	41	1	71	3121.0	27.7944705158
1	22	47	1	71	3614.33333333	29.4939777832
1	9	60	1	71	4595.33333333	30.5238729836
1	40	30	1	72	2278.33333333	23.5557813115
