greeter	screener	dispenser	medic	resources	throughput	time
3	3	3	2	11	99.6666666667	28.3180219176
4	3	5	2	14	137.666666667	28.7904177583
5	4	5	1	15	183.666666667	29.3579058927
6	5	3	2	16	199.0	31.5174280118
9	3	3	2	17	232.333333333	37.4866740762
10	3	3	2	18	238.666666667	37.8516894772
10	3	5	1	19	341.666666667	29.4832841828
10	5	5	1	21	348.666666667	28.5082015663
10	4	6	3	23	359.333333333	28.3912349468
10	4	8	2	24	364.666666667	27.9475253725
